"Station","Date","Time","Interval","Air max","Air max time","Air min","Air min time","Air avg","RH avg","Precip","Chill hrs","Hrs 32F","Hrs 85F","Hrs 95F"
20191026,2400,1440, , , , , , , , , , , ,
20191027,2400,1440, , , , , , , , , , , ,
20191028,2400,1440, , , , , , , , , , , ,
20191029,2400,1440, , , , , , , , , , , ,
20191030,2400,1440, , , , , , , , , , , ,
20191031,2400,1440, , , , , , , , , , , ,
20191101,2400,1440, , , , , , , , , , , ,
20191102,2400,1440, , , , , , , , , , , ,
20191103,2400,1440, , , , , , , , , , , ,
20191104,2400,1440, , , , , , , , , , , ,
20191105,2400,1440, , , , , , , , , , , ,
20191106,2400,1440, , , , , , , , , , , ,
20191107,2400,1440, , , , , , , , , , , ,
20191108,2400,1440, , , , , , , , , , , ,
20191109,2400,1440, , , , , , , , , , , ,
20191110,2400,1440, , , , , , , , , , , ,
20191111,2400,1440, , , , , , , , , , , ,
20191112,2400,1440, , , , , , , , , , , ,
20191113,2400,1440, , , , , , , , , , , ,
20191114,2400,1440, , , , , , , , , , , ,
20191115,2400,1440, , , , , , , , , , , ,
20191116,2400,1440, , , , , , , , , , , ,
20191117,2400,1440, , , , , , , , , , , ,
20191118,2400,1440, , , , , , , , , , , ,
20191119,2400,1440, , , , , , , , , , , ,
20191120,2400,1440, , , , , , , , , , , ,
20191121,2400,1440, , , , , , , , , , , ,
20191122,2400,1440, , , , , , , , , , , ,
20191123,2400,1440, , , , , , , , , , , ,
20191124,2400,1440, , , , , , , , , , , ,
20191125,2400,1440, , , , , , , , , , , ,
20191126,2400,1440, , , , , , , , , , , ,
20191127,2400,1440, , , , , , , , , , , ,
20191128,2400,1440, , , , , , , , , , , ,
20191129,2400,1440, , , , , , , , , , , ,
20191130,2400,1440, , , , , , , , , , , ,
20191201,2400,1440, , , , , , , , , , , ,
20191202,2400,1440, , , , , , , , , , , ,
20191203,2400,1440, , , , , , , , , , , ,
20191204,2400,1440, , , , , , , , , , , ,
20191205,2400,1440, , , , , , , , , , , ,
20191206,2400,1440, , , , , , , , , , , ,
20191207,2400,1440, , , , , , , , , , , ,
20191208,2400,1440, , , , , , , , , , , ,
20191209,2400,1440, , , , , , , , , , , ,
20191210,2400,1440, , , , , , , , , , , ,
20191211,2400,1440, , , , , , , , , , , ,
20191212,2400,1440, , , , , , , , , , , ,
20191213,2400,1440, , , , , , , , , , , ,
20191214,2400,1440, , , , , , , , , , , ,
20191215,2400,1440, , , , , , , , , , , ,
20191216,2400,1440, , , , , , , , , , , ,
20191217,2400,1440, , , , , , , , , , , ,
20191218,2400,1440, , , , , , , , , , , ,
20191219,2400,1440, , , , , , , , , , , ,
20191220,2400,1440, , , , , , , , , , , ,
20191221,2400,1440, , , , , , , , , , , ,
20191222,2400,1440, , , , , , , , , , , ,
20191223,2400,1440, , , , , , , , , , , ,
20191224,2400,1440, , , , , , , , , , , ,
20191225,2400,1440, , , , , , , , , , , ,
20191226,2400,1440, , , , , , , , , , , ,
20191227,2400,1440, , , , , , , , , , , ,
20191228,2400,1440, , , , , , , , , , , ,
20191229,2400,1440, , , , , , , , , , , ,
20191230,2400,1440, , , , , , , , , , , ,
20191231,2400,1440, , , , , , , , , , , ,
20200101,2400,1440, , , , , , , , , , , ,
20200102,2400,1440, , , , , , , , , , , ,
20200103,2400,1440, , , , , , , , , , , ,
20200104,2400,1440, , , , , , , , , , , ,
20200105,2400,1440, , , , , , , , , , , ,
20200106,2400,1440, , , , , , , , , , , ,
20200107,2400,1440, , , , , , , , , , , ,
20200108,2400,1440, , , , , , , , , , , ,
20200109,2400,1440, , , , , , , , , , , ,
20200110,2400,1440, , , , , , , , , , , ,
20200111,2400,1440, , , , , , , , , , , ,
20200112,2400,1440, , , , , , , , , , , ,
20200113,2400,1440, , , , , , , , , , , ,
20200114,2400,1440, , , , , , , , , , , ,
20200115,2400,1440, , , , , , , , , , , ,
20200116,2400,1440, , , , , , , , , , , ,
20200117,2400,1440, , , , , , , , , , , ,
20200118,2400,1440, , , , , , , , , , , ,
20200119,2400,1440, , , , , , , , , , , ,
20200120,2400,1440, , , , , , , , , , , ,
20200121,2400,1440, , , , , , , , , , , ,
20200122,2400,1440, , , , , , , , , , , ,
20200123,2400,1440, , , , , , , , , , , ,
20200124,2400,1440, , , , , , , , , , , ,
20200125,2400,1440, , , , , , , , , , , ,
20200126,2400,1440, , , , , , , , , , , ,
20200127,2400,1440, , , , , , , , , , , ,
20200128,2400,1440, , , , , , , , , , , ,
20200129,2400,1440, , , , , , , , , , , ,
20200130,2400,1440, , , , , , , , , , , ,
20200131,2400,1440, , , , , , , , , , , ,
20200201,2400,1440, , , , , , , , , , , ,
20200202,2400,1440, , , , , , , , , , , ,
20200203,2400,1440, , , , , , , , , , , ,
20200204,2400,1440, , , , , , , , , , , ,
20200205,2400,1440, , , , , , , , , , , ,
20200206,2400,1440, , , , , , , , , , , ,
20200207,2400,1440, , , , , , , , , , , ,
20200208,2400,1440, , , , , , , , , , , ,
20200209,2400,1440, , , , , , , , , , , ,
20200210,2400,1440, , , , , , , , , , , ,
20200211,2400,1440, , , , , , , , , , , ,
20200212,2400,1440, , , , , , , , , , , ,
20200213,2400,1440, , , , , , , , , , , ,
20200214,2400,1440, , , , , , , , , , , ,
20200215,2400,1440, , , , , , , , , , , ,
20200216,2400,1440, , , , , , , , , , , ,
20200217,2400,1440, , , , , , , , , , , ,
20200218,2400,1440, , , , , , , , , , , ,
20200219,2400,1440, , , , , , , , , , , ,
20200220,2400,1440, , , , , , , , , , , ,
20200221,2400,1440, , , , , , , , , , , ,
20200222,2400,1440, , , , , , , , , , , ,
20200223,2400,1440, , , , , , , , , , , ,
20200224,2400,1440, , , , , , , , , , , ,
20200225,2400,1440, , , , , , , , , , , ,
20200226,2400,1440, , , , , , , , , , , ,
20200227,2400,1440, , , , , , , , , , , ,
20200228,2400,1440, , , , , , , , , , , ,
20200229,2400,1440, , , , , , , , , , , ,
20200301,2400,1440, , , , , , , , , , , ,
20200302,2400,1440, , , , , , , , , , , ,
20200303,2400,1440, , , , , , , , , , , ,
20200304,2400,1440, , , , , , , , , , , ,
20200305,2400,1440, , , , , , , , , , , ,
20200306,2400,1440, , , , , , , , , , , ,
20200307,2400,1440, , , , , , , , , , , ,
20200308,2400,1440, , , , , , , , , , , ,
20200309,2400,1440, , , , , , , , , , , ,
20200310,2400,1440, , , , , , , , , , , ,
20200311,2400,1440, , , , , , , , , , , ,
20200312,2400,1440, , , , , , , , , , , ,
20200313,2400,1440, , , , , , , , , , , ,
20200314,2400,1440, , , , , , , , , , , ,
20200315,2400,1440, , , , , , , , , , , ,
20200316,2400,1440, , , , , , , , , , , ,
20200317,2400,1440, , , , , , , , , , , ,
20200318,2400,1440, , , , , , , , , , , ,
20200319,2400,1440, , , , , , , , , , , ,
20200320,2400,1440, , , , , , , , , , , ,
20200321,2400,1440, , , , , , , , , , , ,
20200322,2400,1440, , , , , , , , , , , ,
20200323,2400,1440, , , , , , , , , , , ,
20200324,2400,1440, , , , , , , , , , , ,
20200325,2400,1440, , , , , , , , , , , ,
20200326,2400,1440, , , , , , , , , , , ,
20200327,2400,1440, , , , , , , , , , , ,
20200328,2400,1440, , , , , , , , , , , ,
20200329,2400,1440, , , , , , , , , , , ,
20200330,2400,1440, , , , , , , , , , , ,
20200331,2400,1440, , , , , , , , , , , ,
20200401,2400,1440, , , , , , , , , , , ,
20200402,2400,1440, , , , , , , , , , , ,
20200403,2400,1440, , , , , , , , , , , ,
20200404,2400,1440, , , , , , , , , , , ,
20200405,2400,1440, , , , , , , , , , , ,
20200406,2400,1440, , , , , , , , , , , ,
20200407,2400,1440, , , , , , , , , , , ,
20200408,2400,1440, , , , , , , , , , , ,
20200409,2400,1440, , , , , , , , , , , ,
20200410,2400,1440, , , , , , , , , , , ,
20200411,2400,1440, , , , , , , , , , , ,
20200412,2400,1440, , , , , , , , , , , ,
20200413,2400,1440, , , , , , , , , , , ,
20200414,2400,1440, , , , , , , , , , , ,
20200415,2400,1440, , , , , , , , , , , ,
20200416,2400,1440, , , , , , , , , , , ,
20200417,2400,1440, , , , , , , , , , , ,
20200418,2400,1440, , , , , , , , , , , ,
20200419,2400,1440, , , , , , , , , , , ,
20200420,2400,1440, , , , , , , , , , , ,
20200421,2400,1440, , , , , , , , , , , ,
20200422,2400,1440, , , , , , , , , , , ,
20200423,2400,1440, , , , , , , , , , , ,
20200424,2400,1440, , , , , , , , , , , ,
20200425,2400,1440, , , , , , , , , , , ,
20200426,2400,1440, , , , , , , , , , , ,
20200427,2400,1440, , , , , , , , , , , ,
20200428,2400,1440, , , , , , , , , , , ,
20200429,2400,1440, , , , , , , , , , , ,
20200430,2400,1440, , , , , , , , , , , ,
20200501,2400,1440, , , , , , , , , , , ,
20200502,2400,1440, , , , , , , , , , , ,
20200503,2400,1440, , , , , , , , , , , ,
20200504,2400,1440, , , , , , , , , , , ,
20200505,2400,1440, , , , , , , , , , , ,
20200506,2400,1440, , , , , , , , , , , ,
20200507,2400,1440, , , , , , , , , , , ,
20200508,2400,1440, , , , , , , , , , , ,
20200509,2400,1440, , , , , , , , , , , ,
20200510,2400,1440, , , , , , , , , , , ,
20200511,2400,1440, , , , , , , , , , , ,
20200512,2400,1440, , , , , , , , , , , ,
20200513,2400,1440, , , , , , , , , , , ,
20200514,2400,1440, , , , , , , , , , , ,
20200515,2400,1440, , , , , , , , , , , ,
20200516,2400,1440, , , , , , , , , , , ,
20200517,2400,1440, , , , , , , , , , , ,
20200518,2400,1440, , , , , , , , , , , ,
20200519,2400,1440, , , , , , , , , , , ,
20200520,2400,1440, , , , , , , , , , , ,
20200521,2400,1440, , , , , , , , , , , ,
20200522,2400,1440, , , , , , , , , , , ,
20200523,2400,1440, , , , , , , , , , , ,
20200524,2400,1440, , , , , , , , , , , ,
20200525,2400,1440, , , , , , , , , , , ,
20200526,2400,1440, , , , , , , , , , , ,
20200527,2400,1440, , , , , , , , , , , ,
20200528,2400,1440, , , , , , , , , , , ,
20200529,2400,1440, , , , , , , , , , , ,
20200530,2400,1440, , , , , , , , , , , ,
20200531,2400,1440, , , , , , , , , , , ,
20200601,2400,1440, , , , , , , , , , , ,
20200602,2400,1440, , , , , , , , , , , ,
20200603,2400,1440, , , , , , , , , , , ,
20200604,2400,1440, , , , , , , , , , , ,
20200605,2400,1440, , , , , , , , , , , ,
20200606,2400,1440, , , , , , , , , , , ,
20200607,2400,1440, , , , , , , , , , , ,
20200608,2400,1440, , , , , , , , , , , ,
20200609,2400,1440, , , , , , , , , , , ,
20200610,2400,1440, , , , , , , , , , , ,
20200611,2400,1440, , , , , , , , , , , ,
20200612,2400,1440, , , , , , , , , , , ,
20200613,2400,1440, , , , , , , , , , , ,
20200614,2400,1440, , , , , , , , , , , ,
20200615,2400,1440, , , , , , , , , , , ,
20200616,2400,1440, , , , , , , , , , , ,
20200617,2400,1440, , , , , , , , , , , ,
20200618,2400,1440, , , , , , , , , , , ,
20200619,2400,1440, , , , , , , , , , , ,
20200620,2400,1440, , , , , , , , , , , ,
20200621,2400,1440, , , , , , , , , , , ,
20200622,2400,1440, , , , , , , , , , , ,
20200623,2400,1440, , , , , , , , , , , ,
20200624,2400,1440, , , , , , , , , , , ,
20200625,2400,1440, , , , , , , , , , , ,
20200626,2400,1440, , , , , , , , , , , ,
20200627,2400,1440, , , , , , , , , , , ,
20200628,2400,1440, , , , , , , , , , , ,
20200629,2400,1440, , , , , , , , , , , ,
20200630,2400,1440, , , , , , , , , , , ,
20200701,2400,1440, , , , , , , , , , , ,
20200702,2400,1440, , , , , , , , , , , ,
20200703,2400,1440, , , , , , , , , , , ,
20200704,2400,1440, , , , , , , , , , , ,
20200705,2400,1440, , , , , , , , , , , ,
20200706,2400,1440, , , , , , , , , , , ,
20200707,2400,1440, , , , , , , , , , , ,
20200708,2400,1440, , , , , , , , , , , ,
20200709,2400,1440, , , , , , , , , , , ,
20200710,2400,1440, , , , , , , , , , , ,
20200711,2400,1440, , , , , , , , , , , ,
20200712,2400,1440, , , , , , , , , , , ,
20200713,2400,1440, , , , , , , , , , , ,
20200714,2400,1440, , , , , , , , , , , ,
20200715,2400,1440, , , , , , , , , , , ,
20200716,2400,1440, , , , , , , , , , , ,
20200717,2400,1440, , , , , , , , , , , ,
20200718,2400,1440, , , , , , , , , , , ,
20200719,2400,1440, , , , , , , , , , , ,
20200720,2400,1440, , , , , , , , , , , ,
20200721,2400,1440, , , , , , , , , , , ,
20200722,2400,1440, , , , , , , , , , , ,
20200723,2400,1440, , , , , , , , , , , ,
20200724,2400,1440, , , , , , , , , , , ,
20200725,2400,1440, , , , , , , , , , , ,
20200726,2400,1440, , , , , , , , , , , ,
20200727,2400,1440, , , , , , , , , , , ,
20200728,2400,1440, , , , , , , , , , , ,
20200729,2400,1440, , , , , , , , , , , ,
20200730,2400,1440, , , , , , , , , , , ,
20200731,2400,1440, , , , , , , , , , , ,
20200801,2400,1440, , , , , , , , , , , ,
20200802,2400,1440, , , , , , , , , , , ,
20200803,2400,1440, , , , , , , , , , , ,
20200804,2400,1440, , , , , , , , , , , ,
20200805,2400,1440, , , , , , , , , , , ,
20200806,2400,1440, , , , , , , , , , , ,
20200807,2400,1440, , , , , , , , , , , ,
20200808,2400,1440, , , , , , , , , , , ,
20200809,2400,1440, , , , , , , , , , , ,
20200810,2400,1440, , , , , , , , , , , ,
20200811,2400,1440, , , , , , , , , , , ,
20200812,2400,1440, , , , , , , , , , , ,
20200813,2400,1440, , , , , , , , , , , ,
20200814,2400,1440, , , , , , , , , , , ,
20200815,2400,1440, , , , , , , , , , , ,
20200816,2400,1440, , , , , , , , , , , ,
20200817,2400,1440, , , , , , , , , , , ,
20200818,2400,1440, , , , , , , , , , , ,
20200819,2400,1440, , , , , , , , , , , ,
20200820,2400,1440, , , , , , , , , , , ,
20200821,2400,1440, , , , , , , , , , , ,
20200822,2400,1440, , , , , , , , , , , ,
20200823,2400,1440, , , , , , , , , , , ,
20200824,2400,1440, , , , , , , , , , , ,
20200825,2400,1440, , , , , , , , , , , ,
20200826,2400,1440, , , , , , , , , , , ,
20200827,2400,1440,100,16:00,65,07:16,73,58,0.00,0.0,0.0,7.7,4.00,
20200828,2400,1440,100,16:38,60,06:46,79,48,0.00,0.0,0.0,4.0,4.42,
20200829,2400,1440,100,16:26,58,06:04,79,51,0.00,0.0,0.0,5.7,4.81,
20200830,2400,1440,97,16:23,58,06:10,77,53,0.00,0.0,0.0,5.7,2.17,
20200831,2400,1440,96,15:42,61,05:42,77,56,0.00,0.0,0.0,3.1,1.48,
20200901,2400,1440,94,16:16,59,06:43,76,57,0.00,0.0,0.0,3.4,0.00,
20200902,2400,1440,94,16:13,59,06:49,75,61,0.00,0.0,0.0,3.8,0.00,
20200903,2400,1440,93,16:29,58,06:21,76,61,0.00,0.0,0.0,4.1,0.00,
20200904,2400,1440,96,14:15,62,06:48,79,58,0.00,0.0,0.0,4.7,2.12,
20200905,2400,1440,103,15:47,64,06:46,83,53,0.00,0.0,0.0,4.5,6.64,
20200906,2400,1440,104,14:53,66,06:29,84,58,0.00,0.0,0.0,5.0,7.16,
20200907,2400,1440,104,16:25,69,07:04,84,61,0.00,0.0,0.0,6.6,6.56,
20200908,2400,1440,96,14:54,64,06:53,79,49,0.00,0.0,0.0,5.3,0.07,
20200909,2400,1440,92,15:39,60,06:42,75,48,0.00,0.0,0.0,3.0,0.00,
20200910,2400,1440,83,14:24,57,07:05,69,64,0.00,0.0,0.0,9.6,0.00,
20200911,2400,1440,83,16:26,54,06:01,66,74,0.00,0.0,0.0,8.5,0.00,
20200912,2400,1440,84,14:11,52,06:01,67,71,0.00,0.0,0.0,8.3,0.00,
20200913,2400,1440,92,15:55,55,06:49,71,66,0.00,0.0,0.0,2.6,0.00,
20200914,2400,1440,93,16:05,54,06:18,73,65,0.00,0.0,0.0,4.0,0.00,
20200915,2400,1440,90,15:34,56,07:02,72,66,0.00,0.0,0.0,3.0,0.00,
20200916,2400,1440,92,16:51,55,06:59,72,64,0.01,0.0,0.0,2.9,0.00,
20200917,2400,1440,87,14:20,55,06:35,72,64,0.00,0.0,0.0,8.7,0.00,
20200918,2400,1440,85,15:54,66,24:59,74,57,0.00,0.0,0.0,11.1,0.00,
20200919,2400,1440,86,15:46,59,06:59,71,63,0.00,0.0,0.0,5.4,0.00,
20200920,2400,1440,89,16:12,53,07:05,70,62,0.00,0.0,0.0,4.1,0.00,
20200921,2400,1440,95,16:41,55,06:22,74,54,0.00,0.0,0.0,2.3,0.28,
20200922,2400,1440,94,15:55,55,06:18,74,50,0.00,0.0,0.0,2.6,0.00,
20200923,2400,1440,93,15:52,50,07:18,71,50,0.00,0.0,0.0,3.5,0.00,
20200924,2400,1440,89,15:55,54,07:05,72,59,0.00,0.0,0.0,4.2,0.00,
20200925,2400,1440,87,15:43,56,05:58,70,58,0.00,0.0,0.0,4.8,0.00,
20200926,2400,1440,89,16:35,53,06:59,71,59,0.00,0.0,0.0,4.5,0.00,
20200927,2400,1440,90,15:36,57,07:23,73,60,0.00,0.0,0.0,3.8,0.00,
20200928,2400,1440,92,15:01,59,07:18,75,61,0.00,0.0,0.0,2.3,0.00,
20200929,2400,1440,103,15:40,59,06:35,79,52,0.00,0.0,0.0,4.2,6.02,
20200930,2400,1440,93,15:24,60,07:16,76,57,0.00,0.0,0.0,2.3,0.00,
20201001,2400,1440,97,15:21,62,07:22,76,57,0.00,0.0,0.0,2.4,2.64,
20201002,2400,1440,95,15:47,58,07:15,74,61,0.00,0.0,0.0,2.2,0.47,
20201003,2400,1440,92,15:36,57,07:09,74,60,0.00,0.0,0.0,2.5,0.00,
20201004,2400,1440,96,14:39,58,24:12,74,59,0.00,0.0,0.0,2.5,0.46,
20201005,2400,1440,95,15:53,52,05:36,71,58,0.00,0.0,0.0,2.6,1.40,
20201006,2400,1440,88,15:39,55,06:27,71,56,0.00,0.0,0.0,3.2,0.00,
20201007,2400,1440,89,15:18,54,06:13,70,60,0.00,0.0,0.0,3.0,0.00,
20201008,2400,1440,84,15:22,52,07:12,66,63,0.00,0.0,0.0,8.3,0.00,
20201009,2400,1440,80,15:40,47,06:40,63,70,0.00,0.0,0.0,6.8,0.00,
20201010,2400,1440,82,15:36,49,06:18,65,69,0.00,0.0,0.0,7.7,0.00,
20201011,2400,1440,80,16:00,56,07:13,67,73,0.00,0.0,0.0,7.6,0.00,
20201012,2400,1440,85,15:05,49,07:36,67,60,0.00,0.0,0.0,4.8,0.00,
20201013,2400,1440,88,16:24,52,07:33,68,60,0.00,0.0,0.0,4.2,0.00,
20201014,2400,1440,88,15:19,52,05:39,68,62,0.00,0.0,0.0,3.9,0.00,
20201015,2400,1440,91,16:08,53,07:14,70,61,0.00,0.0,0.0,3.0,0.00,
20201016,2400,1440,92,16:22,53,07:13,70,62,0.00,0.0,0.0,3.4,0.00,
20201017,2400,1440,92,15:45,53,06:23,70,62,0.00,0.0,0.0,3.0,0.00,
20201018,2400,1440,92,16:14,53,06:51,70,60,0.00,0.0,0.0,2.5,0.00,
20201019,2400,1440,91,15:58,50,05:39,68,61,0.00,0.0,0.0,3.8,0.00,
20201020,2400,1440,88,15:56,50,07:18,67,63,0.00,0.0,0.0,5.1,0.00,
20201021,2400,1440,86,16:13,52,02:44,67,63,0.00,0.0,0.0,6.4,0.00,
20201022,2400,1440,83,15:48,50,07:07,65,63,0.00,0.0,0.0,8.7,0.00,
20201023,2400,1440,78,15:18,45,06:43,60,54,0.00,0.1,0.0,6.0,0.00,
20201024,2400,1440,77,15:27,46,07:35,61,64,0.00,0.0,0.0,5.9,0.00,
20201025,2400,1440,71,14:02,46,06:48,58,74,0.00,0.0,0.0,0.5,0.00,
20201026,2400,1440,67,16:25,40,07:22,52,53,0.00,5.4,0.0,0.0,0.00,
20201027,2400,1440,73,15:31,40,04:28,54,59,0.00,7.5,0.0,4.0,0.00,
20201028,2400,1440,79,16:10,37,07:35,56,58,0.00,7.5,0.0,5.8,0.00,
20201029,2400,1440,79,15:24,39,07:13,56,58,0.00,7.4,0.0,6.1,0.00,
20201030,2400,1440,80,15:40,40,06:18,57,61,0.00,7.0,0.0,6.0,0.00,
20201031,2400,1440,81,16:00,41,07:53,57,62,0.00,6.2,0.0,6.6,0.00,
20201101,2400,1440,82,14:37,44,06:44,59,63,0.00,2.3,0.0,6.9,0.00,
20201102,2400,1440,81,15:05,46,06:18,60,64,0.00,0.0,0.0,6.4,0.00,
20201103,2400,1440,81,14:32,43,06:53,59,65,0.00,2.7,0.0,6.6,0.00,
20201104,2400,1440,80,14:22,41,06:08,58,66,0.00,4.3,0.0,5.5,0.00,
20201105,2400,1440,77,14:38,43,05:19,59,68,0.00,3.2,0.0,6.0,0.00,
20201106,2400,1440,65,12:25,42,22:54,54,65,0.00,1.7,0.0,0.0,0.00,
20201107,2400,1440,55,13:34,43,24:38,48,83,0.02,3.6,0.0,0.0,0.00,
20201108,2400,1440,57,15:27,34,23:37,46,81,0.20,9.4,0.0,0.0,0.00,
20201109,2400,1440,58,15:11,31,06:30,42,77,0.00,15.2,1.8,0.0,0.00,
20201110,2400,1440,61,14:18,30,06:43,44,74,0.00,14.1,2.1,0.0,0.00,
20201111,2400,1440,60,13:50,33,06:34,47,72,0.00,11.1,0.0,0.0,0.00,
20201112,2400,1440,68,15:02,38,23:16,50,69,0.00,11.3,0.0,0.0,0.00,
20201113,2400,1440,68,13:43,34,03:14,52,66,0.00,8.4,0.0,0.0,0.00,
20201114,2400,1440,67,13:55,42,23:57,53,80,0.00,2.0,0.0,0.0,0.00,
20201115,2400,1440,69,14:07,37,06:16,50,80,0.00,10.4,0.0,0.0,0.00,
20201116,2400,1440,73,14:49,37,06:16,53,75,0.00,8.1,0.0,3.5,0.00,
20201117,2400,1440,76,11:20,43,06:00,59,62,0.00,0.6,0.0,4.2,0.00,
20201118,2400,1440,71,15:30,47,22:01,57,81,0.04,0.0,0.0,0.2,0.00,
20201119,2400,1440,66,14:49,41,23:30,53,79,0.00,3.4,0.0,0.0,0.00,
20201120,2400,1440,61,14:17,38,06:13,48,81,0.00,12.1,0.0,0.0,0.00,
20201121,2400,1440,62,14:22,35,03:39,46,87,0.00,13.9,0.0,0.0,0.00,
20201122,2400,1440,67,15:21,32,06:30,46,78,0.00,13.5,0.1,0.0,0.00,
20201123,2400,1440,64,14:39,35,06:59,48,78,0.00,12.0,0.0,0.0,0.00,
20201124,2400,1440,67,14:33,34,06:49,48,73,0.00,12.6,0.0,0.0,0.00,
20201125,2400,1440,64,14:11,33,05:21,47,73,0.00,12.6,0.0,0.0,0.00,
20201126,2400,1440,62,14:41,31,05:41,44,72,0.00,14.1,1.0,0.0,0.00,
20201127,2400,1440,67,15:19,29,06:19,45,69,0.00,14.4,4.3,0.0,0.00,
20201128,2400,1440,66,14:32,29,06:55,45,66,0.00,13.9,4.2,0.0,0.00,
20201129,2400,1440,67,14:26,26,06:43,44,64,0.00,14.7,6.7,0.0,0.00,
20201130,2400,1440,66,15:31,28,05:42,44,65,0.00,14.4,4.6,0.0,0.00,
20201201,2400,1440,66,14:42,30,04:30,45,66,0.00,13.9,3.3,0.0,0.00,
20201202,2400,1440,66,14:39,30,06:05,46,67,0.00,14.0,2.7,0.0,0.00,
20201203,2400,1440,71,14:46,33,03:17,50,54,0.00,12.1,0.0,1.2,0.00,
20201204,2400,1440,68,15:42,31,07:00,46,61,0.00,13.8,1.5,0.0,0.00,
20201205,2400,1440,72,15:10,32,06:26,49,52,0.00,11.1,0.0,0.9,0.00,
20201206,2400,1440,64,13:51,32,07:03,45,70,0.00,13.3,0.1,0.0,0.00,
20201207,2400,1440,63,15:23,29,05:37,44,71,0.00,13.7,3.4,0.0,0.00,
20201208,2400,1440,65,14:13,32,06:50,46,68,0.00,13.4,0.1,0.0,0.00,
20201209,2400,1440,68,14:13,34,06:36,49,64,0.00,11.4,0.0,0.0,0.00,
20201210,2400,1440,65,15:40,32,07:35,46,68,0.00,14.2,0.1,0.0,0.00,
20201211,2400,1440,60,14:58,29,07:00,45,69,0.12,9.4,2.9,0.0,0.00,
20201212,2400,1440,57,13:03,45,07:07,49,91,0.25,0.0,0.0,0.0,0.00,
20201213,2400,1440,54,11:16,41,05:09,49,96,0.41,4.6,0.0,0.0,0.00,
20201214,2400,1440,56,15:27,38,22:24,47,86,0.00,8.1,0.0,0.0,0.00,
20201215,2400,1440,56,16:03,34,05:16,42,90,0.00,17.2,0.0,0.0,0.00,
20201216,2400,1440,59,14:47,33,06:55,43,89,0.00,15.2,0.0,0.0,0.00,
20201217,2400,1440,59,14:31,40,23:40,49,84,0.01,4.4,0.0,0.0,0.00,
20201218,2400,1440,55,15:27,34,04:04,42,95,0.00,17.6,0.0,0.0,0.00,
20201219,2400,1440,56,14:43,33,24:30,41,94,0.01,17.1,0.0,0.0,0.00,
20201220,2400,1440,45,15:13,35,24:01,40,100,0.02,24.0,0.0,0.0,0.00,
20201221,2400,1440,44,14:38,34,08:09,39,100,0.00,24.0,0.0,0.0,0.00,
20201222,2400,1440,44,14:15,37,07:20,40,99,0.01,24.0,0.0,0.0,0.00,
20201223,2400,1440,48,15:09,35,22:09,42,93,0.00,19.9,0.0,0.0,0.00,
20201224,2400,1440,54,15:11,32,07:23,40,92,0.00,17.2,0.6,0.0,0.00,
20201225,2400,1440,60,15:50,31,06:40,45,74,0.00,11.0,2.0,0.0,0.00,
20201226,2400,1440,61,12:24,41,22:59,52,76,0.02,2.4,0.0,0.0,0.00,
20201227,2400,1440,60,15:07,39,01:53,47,86,0.00,10.0,0.0,0.0,0.00,
20201228,2400,1440,57,12:21,41,23:02,49,80,0.10,4.3,0.0,0.0,0.00,
20201229,2400,1440,57,14:22,32,06:46,44,86,0.00,14.7,0.0,0.0,0.00,
20201230,2400,1440,59,16:16,33,05:36,44,82,0.00,14.5,0.0,0.0,0.00,
20201231,2400,1440,50,13:57,36,01:04,45,91,0.01,9.4,0.0,0.0,0.00,
20210101,2400,1440,57,13:35,36,07:25,46,84,0.00,12.3,0.0,0.0,0.00,
20210102,2400,1440,60,15:20,36,07:06,48,79,0.00,9.4,0.0,0.0,0.00,
20210103,2400,1440,61,14:42,46,07:50,52,80,0.00,0.0,0.0,0.0,0.00,
20210104,2400,1440,62,14:06,42,07:18,54,73,0.00,1.3,0.0,0.0,0.00,
20210105,2400,1440,60,14:30,41,07:43,48,83,0.00,10.9,0.0,0.0,0.00,
20210106,2400,1440,58,15:55,34,06:14,44,91,0.00,15.5,0.0,0.0,0.00,
20210107,2400,1440,54,14:08,35,06:57,42,96,0.00,17.4,0.0,0.0,0.00,
20210108,2400,1440,52,14:38,39,21:05,44,97,0.00,16.6,0.0,0.0,0.00,
20210109,2400,1440,51,15:40,36,21:33,45,97,0.01,11.1,0.0,0.0,0.00,
20210110,2400,1440,58,15:41,33,06:32,43,90,0.00,14.2,0.0,0.0,0.00,
20210111,2400,1440,60,15:03,32,07:28,44,86,0.00,14.6,0.0,0.0,0.00,
20210112,2400,1440,59,15:49,34,07:17,45,86,0.00,14.0,0.0,0.0,0.00,
20210113,2400,1440,65,15:33,35,07:28,48,78,0.00,10.7,0.0,0.0,0.00,
20210114,2400,1440,64,13:53,40,02:06,50,84,0.00,10.4,0.0,0.0,0.00,
20210115,2400,1440,67,15:21,37,03:43,50,85,0.00,10.3,0.0,0.0,0.00,
20210116,2400,1440,67,16:09,38,07:16,49,86,0.00,9.6,0.0,0.0,0.00,
20210117,2400,1440,70,15:19,38,06:55,52,79,0.00,8.4,0.0,0.0,0.00,
20210118,2400,1440,68,16:40,38,07:23,51,75,0.00,10.0,0.0,0.0,0.00,
20210119,2400,1440,68,15:27,39,07:22,52,52,0.00,6.8,0.0,0.0,0.00,
